Graph Id,Source Function,Node Description,Cardinality,Node Id,Node BCI,head
48045,"example_ftest23",26|If,2,26,18,B4,"[B5, B6][null]","[x(23|LoopExit)][null]"
48045,"example_ftest23",7|If,2,7,2,B0,"[B1][null]","[B2, B3, B4, B5, B6, B7, B8][null]"
