Graph Id,Source Function,Node Description,Cardinality,Node Id,Node BCI,head
48141,"example_ftest29",54|If,2,54,33,B7,"[B8][null]","[B9, B10][null]"
48141,"example_ftest29",40|If,2,40,21,B4,"[x(38|LoopExit)][null]","[B6, B7, B8, B9, B10][null]"
48141,"example_ftest29",22|If,2,22,12,B2,"[x(19|LoopExit)][null]","[B3, B4, B5, B6, B7, B8, B9, B10][null]"
