Graph Id,Source Function,Node Description,Cardinality,Node Id,Node BCI,head
47573,"example_ftest24",42|If,2,42,28,B5,"[B6][null]","[x(38|LoopExit)][null]"
47573,"example_ftest24",7|If,2,7,2,B0,"[B1][null]","[B2, B3, B4, B5, B6, B7, B8][null]"
